branch_path,template_support_count,template_files,explicit_fuel_leaf_path,pair_registry_role
Transformation\Transfers unallocated\Processes\Transfers unallocated\Feedstock Fuels\Other hydrocarbons,20,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Transfers unallocated\Processes\Transfers unallocated\Feedstock Fuels\Other products,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Transfers unallocated\Processes\Transfers unallocated\Feedstock Fuels\Paraffin waxes,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Transfers unallocated\Processes\Transfers unallocated\Feedstock Fuels\White spirit SBP,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Transmission and Distribution\Processes\Electricity,1,PRC clean slate 28_07.xlsx,False,branch_structure_only
Transformation\Transmission and Distribution\Processes\Electricity\Feedstock Fuels\Electricity,1,PRC clean slate 28_07.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,False,branch_structure_only
Transformation\Upstream liquids transfers\Output Fuels\Additives and oxygenates,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Output Fuels\Aviation gasoline,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Output Fuels\Bitumen,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Output Fuels\Crude oil,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Output Fuels\Ethane,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Output Fuels\Gas and diesel oil,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Output Fuels\Kerosene type jet fuel,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Output Fuels\LPG,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Output Fuels\Lubricants,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Output Fuels\Motor gasoline,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Output Fuels\Other hydrocarbons,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Output Fuels\Other products,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Output Fuels\Petroleum coke,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Output Fuels\Refinery feedstocks,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Output Fuels\Refinery gas not liquefied,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Processes\Upstream liquids transfers,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,False,branch_structure_only
Transformation\Upstream liquids transfers\Processes\Upstream liquids transfers\Auxiliary Fuels\Other hydrocarbons,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Processes\Upstream liquids transfers\Feedstock Fuels\Natural gas liquids,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
Transformation\Upstream liquids transfers\Processes\Upstream liquids transfers\Feedstock Fuels\Other hydrocarbons,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,True,explicit_transformation_fuel_leaf_evidence
new area  integration,21,AUS clean slate 28_07.xlsx|BD clean slate 28_07.xlsx|MAS clean slate 28_07.xlsx|MEX clean slate 28_07.xlsx|NZ clean slate 27_07.xlsx|PHL clean slate 28_07.xlsx|PNG clean slate 28_07.xlsx|PRC clean slate 28_07.xlsx|THA clean slate 28_07.xlsx|USA clean slate 28_07.xlsx|VN clean slate 28_07.xlsx|leap_export_template 03_CDA_COMP_GEN.xlsx|leap_export_template 04_CHL_COMP_GEN.xlsx|leap_export_template 06_HKC_COMP_GEN.xlsx|leap_export_template 07_INA_COMP_GEN.xlsx|leap_export_template 08_JPN_COMP_GEN.xlsx|leap_export_template 09_ROK_COMP_GEN.xlsx|leap_export_template 14_PE_COMP_GEN.xlsx|leap_export_template 16_RUS_COMP_GEN.xlsx|leap_export_template 17_SGP_COMP_GEN.xlsx|leap_export_template 18_CT_COMP_GEN.xlsx,False,branch_structure_only
